Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
2810.000000,0.870000,79.284004,0.130000,0.020000,70.960571,123.454224
2811.000000,0.870000,79.233009,0.130000,0.020000,71.946701,121.598473
2812.000000,0.880000,81.241005,0.120000,0.020000,78.169510,123.823334
2813.000000,0.880000,81.265007,0.120000,0.020000,76.223747,111.202179
2814.000000,0.880000,81.270012,0.120000,0.020000,73.490669,116.300652
2815.000000,0.880000,81.259010,0.120000,0.020000,78.907272,123.264236
2816.000000,0.880000,81.288010,0.120000,0.020000,67.693062,125.438248
2817.000000,0.890000,83.287003,0.110000,0.020000,67.032722,123.959969
2818.000000,0.890000,83.264999,0.110000,0.020000,56.194286,134.605881
2819.000000,0.890000,83.206009,0.110000,0.020000,57.212128,111.959099
2820.000000,0.890000,83.283005,0.110000,0.020000,65.141113,112.818222
2821.000000,0.890000,83.261009,0.110000,0.020000,55.305698,115.965149
2822.000000,0.880000,81.239006,0.120000,0.020000,60.353271,122.100777
2823.000000,0.880000,82.040001,0.120000,0.020000,24.758593,111.102806
2824.000000,0.880000,82.008011,0.120000,0.020000,47.160927,133.789627
2825.000000,0.890000,83.961006,0.110000,0.020000,54.351543,136.285110
2826.000000,0.900000,85.957001,0.100000,0.020000,67.802513,129.981934
2827.000000,0.900000,85.954002,0.100000,0.020000,72.332130,127.380592
2828.000000,0.900000,85.954002,0.100000,0.020000,78.175087,120.958099
2829.000000,0.900000,85.934006,0.100000,0.020000,83.118774,124.556152
2830.000000,0.900000,85.988007,0.100000,0.020000,74.054878,117.645676
2831.000000,0.900000,85.993011,0.100000,0.020000,70.834290,139.392975
2832.000000,0.900000,86.007004,0.100000,0.020000,63.422165,122.167213
2833.000000,0.900000,85.985008,0.100000,0.020000,70.613388,134.578094
2834.000000,0.900000,85.946999,0.100000,0.020000,77.644569,130.076599
2835.000000,0.900000,85.951004,0.100000,0.020000,52.816231,128.295563
2836.000000,0.900000,86.016006,0.100000,0.020000,53.602127,104.071045
2837.000000,0.910000,87.976006,0.090000,0.020000,63.860992,99.366508
2838.000000,0.900000,85.974007,0.100000,0.020000,69.232536,113.404808
2839.000000,0.890000,83.924004,0.110000,0.020000,56.367725,144.151932
2840.000000,0.890000,83.927010,0.110000,0.020000,58.942989,134.708313
2841.000000,0.880000,81.863014,0.120000,0.020000,52.350433,114.249023
2842.000000,0.880000,81.874016,0.120000,0.020000,58.409210,132.883057
2843.000000,0.880000,81.881012,0.120000,0.020000,60.780666,142.637238
2844.000000,0.880000,81.846008,0.120000,0.020000,67.852203,127.293228
2845.000000,0.890000,83.027008,0.110000,0.020000,52.302788,108.081505
2846.000000,0.890000,83.065010,0.110000,0.020000,52.127602,104.432396
2847.000000,0.890000,83.096016,0.110000,0.020000,62.802849,108.053917
2848.000000,0.890000,83.084015,0.110000,0.020000,71.514473,108.272797
2849.000000,0.890000,82.988007,0.110000,0.020000,59.721546,137.448792
2850.000000,0.890000,82.962013,0.110000,0.020000,69.681541,140.371429
2851.000000,0.890000,83.009010,0.110000,0.020000,72.821938,127.520378
2852.000000,0.880000,81.860008,0.120000,0.020000,31.110016,145.963577
2853.000000,0.870000,80.666008,0.130000,0.020000,39.608025,102.067329
2854.000000,0.870000,80.611015,0.130000,0.020000,54.764149,103.294891
2855.000000,0.870000,80.625015,0.130000,0.020000,70.562920,103.892151
2856.000000,0.870000,80.647018,0.130000,0.020000,52.279964,107.566368
2857.000000,0.880000,82.677010,0.120000,0.020000,65.984360,119.083275
2858.000000,0.880000,82.729012,0.120000,0.020000,61.633125,134.813583
2859.000000,0.880000,82.727013,0.120000,0.020000,68.693535,147.434143
2860.000000,0.880000,82.715019,0.120000,0.020000,76.143822,146.197250
2861.000000,0.880000,82.725021,0.120000,0.020000,79.753784,143.781906
2862.000000,0.880000,82.687012,0.120000,0.020000,77.220871,133.671173
2863.000000,0.880000,82.687012,0.120000,0.020000,76.200531,123.171272
2864.000000,0.870000,80.576019,0.130000,0.020000,28.804007,103.826668
2865.000000,0.870000,80.587013,0.130000,0.020000,42.651817,122.884605
2866.000000,0.870000,80.566017,0.130000,0.020000,54.394932,138.544113
2867.000000,0.860000,78.534019,0.140000,0.020000,42.078640,154.729507
