Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
3027.000000,0.810000,65.618004,0.170000,0.500000,0.020000,46.870434,143.156265
3028.000000,0.810000,65.621002,0.170000,0.500000,0.020000,58.361679,140.268799
3029.000000,0.810000,65.634003,0.170000,0.500000,0.020000,53.774784,139.562210
3030.000000,0.810000,65.636002,0.170000,0.500000,0.020000,60.719223,140.544662
3031.000000,0.810000,65.658997,0.170000,0.490000,0.020000,57.981358,134.739777
3032.000000,0.820000,67.716003,0.160000,0.490000,0.020000,63.950142,120.048416
3033.000000,0.820000,67.792999,0.160000,0.490000,0.020000,37.444286,174.776917
3034.000000,0.830000,69.814003,0.150000,0.490000,0.020000,59.291843,210.950668
3035.000000,0.830000,69.824997,0.150000,0.480000,0.020000,38.825436,134.028900
3036.000000,0.820000,67.805000,0.160000,0.480000,0.020000,47.625195,155.199371
3037.000000,0.820000,67.766998,0.160000,0.480000,0.020000,60.890911,161.930862
3038.000000,0.820000,67.776001,0.160000,0.480000,0.020000,60.683281,151.375641
3039.000000,0.810000,66.614006,0.160000,0.500000,0.020000,6.786343,143.493286
3040.000000,0.800000,65.374001,0.160000,0.540000,0.020000,6.713852,144.851105
3041.000000,0.800000,65.364006,0.160000,0.540000,0.020000,23.133106,144.068588
3042.000000,0.800000,65.328003,0.160000,0.540000,0.020000,31.719316,142.726791
3043.000000,0.800000,65.335999,0.160000,0.530000,0.020000,56.385620,155.533112
3044.000000,0.810000,67.448006,0.150000,0.490000,0.020000,70.653183,123.070885
3045.000000,0.810000,67.481003,0.150000,0.490000,0.020000,63.105888,122.045425
3046.000000,0.810000,67.411003,0.150000,0.490000,0.020000,62.487019,113.041611
3047.000000,0.810000,67.425003,0.150000,0.500000,0.020000,49.726692,123.910988
3048.000000,0.800000,66.172005,0.150000,0.570000,0.020000,5.208799,120.623657
3049.000000,0.800000,66.167999,0.150000,0.570000,0.020000,27.096243,136.921799
3050.000000,0.800000,66.125008,0.150000,0.580000,0.020000,36.878052,142.106064
3051.000000,0.790000,64.111000,0.160000,0.580000,0.020000,45.653011,153.332184
3052.000000,0.800000,66.096001,0.150000,0.580000,0.020000,61.782257,158.328445
3053.000000,0.810000,67.260002,0.150000,0.510000,0.020000,60.845852,154.270447
3054.000000,0.810000,67.287003,0.150000,0.510000,0.020000,50.866524,144.797226
3055.000000,0.810000,67.338005,0.150000,0.510000,0.020000,50.441315,137.652527
3056.000000,0.810000,67.335999,0.150000,0.500000,0.020000,50.836998,126.285957
3057.000000,0.800000,65.326004,0.160000,0.510000,0.020000,41.198582,117.431541
3058.000000,0.800000,65.279999,0.160000,0.510000,0.020000,39.307121,101.515182
3059.000000,0.800000,65.269997,0.160000,0.510000,0.020000,59.009438,118.730820
3060.000000,0.810000,67.260002,0.150000,0.510000,0.020000,63.722374,126.671272
3061.000000,0.810000,67.271004,0.150000,0.510000,0.020000,51.495308,151.809448
3062.000000,0.820000,69.306999,0.140000,0.510000,0.020000,63.816093,133.295624
3063.000000,0.810000,68.225998,0.140000,0.520000,0.020000,5.288913,177.963043
3064.000000,0.810000,68.173004,0.140000,0.520000,0.020000,38.426727,137.876953
3065.000000,0.810000,68.166000,0.140000,0.520000,0.020000,56.777367,149.337387
3066.000000,0.800000,66.158997,0.150000,0.530000,0.020000,42.818363,118.739677
3067.000000,0.800000,66.176003,0.150000,0.510000,0.020000,61.431198,122.729576
3068.000000,0.800000,66.212006,0.150000,0.510000,0.020000,67.608109,117.503532
3069.000000,0.800000,66.198997,0.150000,0.520000,0.020000,63.439327,112.307327
3070.000000,0.790000,64.193001,0.160000,0.520000,0.020000,47.064095,158.572998
3071.000000,0.790000,64.179001,0.160000,0.520000,0.020000,55.704330,192.219498
3072.000000,0.790000,64.190002,0.160000,0.520000,0.020000,65.572868,176.250916
3073.000000,0.790000,64.128998,0.160000,0.520000,0.020000,75.507912,188.970016
3074.000000,0.790000,64.091995,0.160000,0.520000,0.020000,75.316719,163.373627
3075.000000,0.790000,64.095993,0.160000,0.530000,0.020000,67.594231,137.963684
3076.000000,0.790000,64.065994,0.160000,0.540000,0.020000,65.698700,129.283325
3077.000000,0.790000,64.035995,0.160000,0.530000,0.020000,62.701759,148.372284
3078.000000,0.790000,64.127998,0.160000,0.530000,0.020000,36.882004,185.631516
3079.000000,0.800000,66.100998,0.150000,0.530000,0.020000,59.644695,131.529236
3080.000000,0.800000,66.252998,0.150000,0.500000,0.020000,58.692513,135.089401
3081.000000,0.800000,66.139992,0.150000,0.520000,0.020000,38.489845,135.053650
3082.000000,0.800000,66.122993,0.150000,0.530000,0.020000,56.548847,121.104088
3083.000000,0.800000,66.117996,0.150000,0.520000,0.020000,33.837936,140.455460
3084.000000,0.800000,66.111992,0.150000,0.520000,0.020000,47.677330,126.058945
3085.000000,0.810000,68.164993,0.140000,0.520000,0.020000,66.155823,136.416199
3086.000000,0.810000,68.215996,0.140000,0.520000,0.020000,38.572102,133.675064
3087.000000,0.810000,68.232994,0.140000,0.520000,0.020000,58.918041,128.477234
3088.000000,0.810000,68.217995,0.140000,0.510000,0.020000,58.764580,132.885117
3089.000000,0.810000,68.187996,0.140000,0.510000,0.020000,35.152466,141.671616
3090.000000,0.810000,68.203995,0.140000,0.510000,0.020000,45.152962,119.085960
3091.000000,0.810000,68.263000,0.140000,0.510000,0.020000,61.891205,149.190460
3092.000000,0.810000,68.263000,0.140000,0.530000,0.020000,67.204056,151.719238
3093.000000,0.820000,70.279999,0.130000,0.530000,0.020000,70.265244,141.859406
3094.000000,0.830000,72.320999,0.120000,0.530000,0.020000,40.865070,154.533035
3095.000000,0.840000,74.388000,0.110000,0.540000,0.020000,56.571461,139.502991
3096.000000,0.840000,74.393005,0.110000,0.540000,0.020000,63.357178,129.739197
3097.000000,0.840000,74.374001,0.110000,0.540000,0.020000,73.540298,121.128510
3098.000000,0.840000,74.289001,0.110000,0.530000,0.020000,40.364792,140.509003
3099.000000,0.840000,74.315002,0.110000,0.530000,0.020000,58.332458,139.561981
3100.000000,0.840000,74.335999,0.110000,0.520000,0.020000,58.171875,177.065109
3101.000000,0.850000,76.440994,0.100000,0.510000,0.020000,66.243492,155.639145
3102.000000,0.850000,76.465996,0.100000,0.510000,0.020000,63.393448,116.063995
3103.000000,0.860000,78.486992,0.090000,0.510000,0.020000,68.427666,120.967506
3104.000000,0.860000,78.510994,0.090000,0.500000,0.020000,72.388924,167.263855
3105.000000,0.850000,76.452995,0.100000,0.500000,0.020000,64.169243,184.720337
3106.000000,0.850000,76.451996,0.100000,0.500000,0.020000,61.561157,156.048920
3107.000000,0.850000,76.557999,0.100000,0.490000,0.020000,40.324368,189.591339
3108.000000,0.850000,76.571999,0.100000,0.480000,0.020000,50.911263,128.722900
3109.000000,0.850000,76.557999,0.100000,0.480000,0.020000,65.068398,134.667206
3110.000000,0.850000,76.609993,0.100000,0.480000,0.020000,72.132225,169.448288
3111.000000,0.850000,76.553001,0.100000,0.490000,0.020000,73.223953,178.745636
3112.000000,0.850000,76.546997,0.100000,0.490000,0.020000,82.079430,186.113159
3113.000000,0.850000,76.620995,0.100000,0.480000,0.020000,47.633232,194.090210
3114.000000,0.850000,76.641998,0.100000,0.490000,0.020000,65.970329,156.927505
3115.000000,0.850000,76.632996,0.100000,0.500000,0.020000,66.075615,157.608475
3116.000000,0.850000,76.681000,0.100000,0.500000,0.020000,50.108711,154.747833
3117.000000,0.850000,76.678993,0.100000,0.510000,0.020000,65.541374,146.383331
3118.000000,0.850000,76.661995,0.100000,0.500000,0.020000,69.212357,147.206192
3119.000000,0.850000,76.636993,0.100000,0.510000,0.020000,79.153748,143.176239
3120.000000,0.850000,76.634995,0.100000,0.510000,0.020000,81.376450,129.022217
3121.000000,0.850000,76.673996,0.100000,0.510000,0.020000,60.897293,134.293411
3122.000000,0.860000,78.660988,0.090000,0.500000,0.020000,65.756195,127.298279
3123.000000,0.870000,79.800995,0.090000,0.430000,0.020000,68.721176,169.354340
3124.000000,0.860000,77.769989,0.100000,0.430000,0.020000,59.389290,143.850571
3125.000000,0.870000,79.851990,0.090000,0.420000,0.020000,67.229500,148.507217
3126.000000,0.870000,79.863991,0.090000,0.420000,0.020000,77.041512,156.914795
3127.000000,0.870000,79.896988,0.090000,0.410000,0.020000,73.760414,154.660065
3128.000000,0.880000,81.900993,0.080000,0.410000,0.020000,72.546448,137.507904
3129.000000,0.880000,81.931992,0.080000,0.410000,0.020000,54.787857,118.721153
3130.000000,0.880000,81.983002,0.080000,0.410000,0.020000,52.175755,166.711594
3131.000000,0.870000,79.961990,0.090000,0.410000,0.020000,48.560925,143.351395
3132.000000,0.860000,77.758995,0.100000,0.460000,0.020000,4.675338,143.256653
3133.000000,0.860000,77.716995,0.100000,0.460000,0.020000,47.125153,154.460770
3134.000000,0.860000,77.706993,0.100000,0.460000,0.020000,67.579453,172.161636
3135.000000,0.860000,77.669998,0.100000,0.460000,0.020000,69.464287,169.743347
3136.000000,0.860000,77.672997,0.100000,0.460000,0.020000,42.407249,144.100113
3137.000000,0.860000,77.663994,0.100000,0.460000,0.020000,57.839264,104.466454
3138.000000,0.850000,75.646988,0.110000,0.460000,0.020000,49.880878,114.448303
3139.000000,0.860000,76.811989,0.110000,0.450000,0.020000,51.845119,132.784119
3140.000000,0.870000,78.006989,0.110000,0.410000,0.020000,51.920879,133.540802
3141.000000,0.870000,78.035988,0.110000,0.410000,0.020000,57.942661,113.730606
3142.000000,0.870000,78.081985,0.110000,0.410000,0.020000,53.037498,132.692856
3143.000000,0.860000,76.102997,0.120000,0.420000,0.020000,59.442417,128.900696
3144.000000,0.860000,76.088997,0.120000,0.420000,0.020000,58.402103,113.851822
3145.000000,0.860000,76.085991,0.120000,0.420000,0.020000,61.514256,125.374954
3146.000000,0.860000,76.088997,0.120000,0.420000,0.020000,65.797974,126.660667
3147.000000,0.860000,76.091995,0.120000,0.410000,0.020000,66.837532,145.601425
3148.000000,0.870000,77.337990,0.120000,0.340000,0.020000,62.505875,152.039505
3149.000000,0.870000,77.327995,0.120000,0.350000,0.020000,37.026917,143.234695
3150.000000,0.870000,77.317993,0.120000,0.340000,0.020000,48.139004,150.379074
3151.000000,0.880000,79.336998,0.110000,0.350000,0.020000,62.277077,110.810593
3152.000000,0.880000,79.378998,0.110000,0.350000,0.020000,58.941887,139.347855
3153.000000,0.880000,79.423996,0.110000,0.340000,0.020000,50.912857,104.489395
3154.000000,0.870000,77.403000,0.120000,0.340000,0.020000,51.185600,142.242081
3155.000000,0.870000,77.363991,0.120000,0.340000,0.020000,58.261250,133.024704
3156.000000,0.870000,77.426994,0.120000,0.340000,0.020000,56.759972,140.097382
3157.000000,0.880000,79.468994,0.110000,0.330000,0.020000,60.775433,116.215714
3158.000000,0.880000,79.494987,0.110000,0.330000,0.020000,64.621155,107.466003
3159.000000,0.880000,79.542992,0.110000,0.320000,0.020000,58.168030,119.740578
3160.000000,0.880000,79.596992,0.110000,0.320000,0.020000,48.962158,74.471733
3161.000000,0.880000,79.535988,0.110000,0.320000,0.020000,53.623028,72.334343
3162.000000,0.880000,79.521996,0.110000,0.320000,0.020000,59.825394,80.212318
3163.000000,0.890000,80.721992,0.110000,0.280000,0.020000,67.745659,119.360329
3164.000000,0.890000,80.748993,0.110000,0.280000,0.020000,58.841084,135.947296
3165.000000,0.890000,80.644989,0.110000,0.310000,0.020000,44.410637,124.541969
3166.000000,0.900000,82.611992,0.100000,0.300000,0.020000,57.812134,138.578796
3167.000000,0.900000,82.595993,0.100000,0.300000,0.020000,72.655777,156.409607
3168.000000,0.900000,82.541992,0.100000,0.310000,0.020000,74.856438,136.190140
3169.000000,0.900000,82.550003,0.100000,0.300000,0.020000,53.593906,119.629395
3170.000000,0.910000,84.525993,0.090000,0.310000,0.020000,41.904091,112.739326
3171.000000,0.910000,84.523994,0.090000,0.320000,0.020000,69.104706,103.047638
3172.000000,0.910000,84.489990,0.090000,0.330000,0.020000,43.861355,108.757881
3173.000000,0.910000,84.541992,0.090000,0.330000,0.020000,51.803543,149.035812
3174.000000,0.910000,84.596992,0.090000,0.330000,0.020000,43.944599,85.015381
3175.000000,0.910000,84.608994,0.090000,0.320000,0.020000,65.345909,112.224380
3176.000000,0.910000,84.653000,0.090000,0.310000,0.020000,72.699783,152.759781
3177.000000,0.900000,82.642998,0.100000,0.310000,0.020000,72.092415,145.879959
3178.000000,0.900000,82.587997,0.100000,0.310000,0.020000,69.297112,139.380386
3179.000000,0.900000,82.584999,0.100000,0.320000,0.020000,35.847595,116.549789
3180.000000,0.910000,84.590996,0.090000,0.320000,0.020000,39.030727,115.935646
3181.000000,0.910000,84.622002,0.090000,0.300000,0.020000,36.171391,107.392555
3182.000000,0.910000,84.676003,0.090000,0.290000,0.020000,45.015156,117.599609
3183.000000,0.910000,84.728004,0.090000,0.300000,0.020000,50.905636,150.035172
3184.000000,0.910000,84.777000,0.090000,0.310000,0.020000,59.853439,126.797600
3185.000000,0.900000,82.761009,0.100000,0.320000,0.020000,43.254562,130.536758
3186.000000,0.900000,82.696007,0.100000,0.330000,0.020000,48.619057,133.452332
3187.000000,0.900000,82.650002,0.100000,0.330000,0.020000,50.895527,128.620636
3188.000000,0.900000,82.619003,0.100000,0.350000,0.020000,43.513119,173.790680
3189.000000,0.900000,82.660004,0.100000,0.380000,0.020000,40.361568,133.620651
3190.000000,0.900000,82.647003,0.100000,0.380000,0.020000,72.314415,155.517426
3191.000000,0.900000,82.628998,0.100000,0.380000,0.020000,45.123459,124.854019
3192.000000,0.900000,82.636993,0.100000,0.360000,0.020000,65.959450,124.132103
3193.000000,0.900000,82.653992,0.100000,0.360000,0.020000,69.243492,123.633667
3194.000000,0.900000,82.625000,0.100000,0.360000,0.020000,75.927521,123.325287
3195.000000,0.900000,82.577995,0.100000,0.350000,0.020000,75.498619,135.635788
3196.000000,0.900000,82.638992,0.100000,0.350000,0.020000,47.139732,135.899612
3197.000000,0.900000,82.645996,0.100000,0.350000,0.020000,67.072975,137.759598
3198.000000,0.900000,82.672997,0.100000,0.350000,0.020000,68.787018,138.620728
3199.000000,0.900000,82.545998,0.100000,0.360000,0.020000,51.696739,136.888245
3200.000000,0.900000,82.532997,0.100000,0.360000,0.020000,57.559654,124.203316
3201.000000,0.890000,80.544998,0.110000,0.350000,0.020000,63.225163,135.991776
3202.000000,0.890000,80.481003,0.110000,0.350000,0.020000,40.528721,116.182030
3203.000000,0.890000,80.492996,0.110000,0.370000,0.020000,34.452690,159.804077
3204.000000,0.890000,80.483002,0.110000,0.360000,0.020000,54.771961,144.128052
3205.000000,0.900000,82.535995,0.100000,0.360000,0.020000,66.558922,154.142273
3206.000000,0.900000,82.491989,0.100000,0.360000,0.020000,51.740009,207.867111
3207.000000,0.900000,82.425003,0.100000,0.360000,0.020000,60.164581,216.229477
3208.000000,0.900000,82.375000,0.100000,0.360000,0.020000,67.503052,191.331192
3209.000000,0.900000,82.370995,0.100000,0.370000,0.020000,62.640152,156.445236
3210.000000,0.900000,82.366989,0.100000,0.370000,0.020000,57.462631,148.817657
3211.000000,0.900000,82.369003,0.100000,0.360000,0.020000,56.346069,168.825104
3212.000000,0.900000,82.360992,0.100000,0.370000,0.020000,68.275566,173.098648
3213.000000,0.900000,82.307999,0.100000,0.370000,0.020000,68.512093,153.684540
3214.000000,0.900000,82.276993,0.100000,0.370000,0.020000,71.175880,126.741539
3215.000000,0.900000,82.298996,0.100000,0.360000,0.020000,63.616070,111.804733
3216.000000,0.890000,80.195999,0.110000,0.370000,0.020000,46.224411,98.456154
3217.000000,0.890000,80.173996,0.110000,0.360000,0.020000,50.726128,114.956932
3218.000000,0.880000,78.181000,0.120000,0.360000,0.020000,39.002373,127.887085
3219.000000,0.880000,78.202995,0.120000,0.350000,0.020000,49.221619,135.066269
3220.000000,0.870000,76.216003,0.130000,0.350000,0.020000,56.975708,153.782288
3221.000000,0.870000,76.174004,0.130000,0.350000,0.020000,64.666122,163.809753
3222.000000,0.860000,74.121002,0.140000,0.350000,0.020000,57.470917,165.097260
3223.000000,0.860000,74.119003,0.140000,0.360000,0.020000,55.638996,145.853912
3224.000000,0.870000,76.157005,0.130000,0.360000,0.020000,63.017456,139.376236
3225.000000,0.870000,76.185005,0.130000,0.370000,0.020000,58.827648,135.306641
3226.000000,0.870000,76.192001,0.130000,0.370000,0.020000,64.907257,151.879593
3227.000000,0.870000,76.167999,0.130000,0.370000,0.020000,70.615143,168.201279
3228.000000,0.870000,76.190002,0.130000,0.370000,0.020000,69.728241,132.036697
3229.000000,0.870000,76.138000,0.130000,0.370000,0.020000,70.485085,151.540497
3230.000000,0.870000,76.071999,0.130000,0.370000,0.020000,71.278412,149.611465
3231.000000,0.880000,78.059998,0.120000,0.380000,0.020000,73.297699,141.381943
3232.000000,0.890000,80.216003,0.110000,0.330000,0.020000,70.906715,159.340729
3233.000000,0.890000,80.189003,0.110000,0.330000,0.020000,73.766548,152.646744
3234.000000,0.890000,80.165001,0.110000,0.330000,0.020000,73.626816,151.601547
3235.000000,0.890000,80.219002,0.110000,0.330000,0.020000,41.243935,114.701935
3236.000000,0.900000,82.242989,0.100000,0.330000,0.020000,62.583805,123.266632
3237.000000,0.900000,82.251991,0.100000,0.330000,0.020000,68.484177,148.476791
3238.000000,0.910000,84.278992,0.090000,0.330000,0.020000,69.290321,158.675186
3239.000000,0.910000,84.281990,0.090000,0.320000,0.020000,70.767990,154.724380
3240.000000,0.910000,84.327988,0.090000,0.320000,0.020000,57.030159,128.053482
3241.000000,0.910000,84.344994,0.090000,0.320000,0.020000,44.730259,123.348038
3242.000000,0.910000,84.303986,0.090000,0.320000,0.020000,58.881042,139.506210
3243.000000,0.920000,86.296989,0.080000,0.310000,0.020000,54.977894,133.210205
3244.000000,0.920000,86.308983,0.080000,0.310000,0.020000,60.881119,147.068161
3245.000000,0.920000,86.263985,0.080000,0.310000,0.020000,45.394390,140.085251
3246.000000,0.920000,86.307991,0.080000,0.310000,0.020000,47.540302,155.073990
3247.000000,0.920000,86.322990,0.080000,0.320000,0.020000,61.746540,159.802643
3248.000000,0.910000,84.291985,0.090000,0.320000,0.020000,27.181131,133.182480
3249.000000,0.910000,84.309990,0.090000,0.310000,0.020000,40.634850,125.881416
3250.000000,0.910000,84.334991,0.090000,0.310000,0.020000,51.375965,123.043884
3251.000000,0.910000,84.316986,0.090000,0.300000,0.020000,68.720245,165.776169
3252.000000,0.910000,84.293983,0.090000,0.310000,0.020000,50.016792,125.221962
3253.000000,0.910000,84.252991,0.090000,0.310000,0.020000,54.076218,130.411667
3254.000000,0.910000,84.189987,0.090000,0.340000,0.020000,41.574993,167.250702
3255.000000,0.910000,84.199989,0.090000,0.330000,0.020000,43.531322,126.893089
3256.000000,0.910000,84.165985,0.090000,0.330000,0.020000,67.532631,154.335266
3257.000000,0.910000,84.117989,0.090000,0.330000,0.020000,69.384155,148.663101
3258.000000,0.910000,84.139992,0.090000,0.320000,0.020000,47.778275,161.832764
3259.000000,0.910000,84.098991,0.090000,0.320000,0.020000,66.046165,144.080826
3260.000000,0.910000,84.107986,0.090000,0.320000,0.020000,53.932358,125.924644
3261.000000,0.900000,82.100998,0.100000,0.330000,0.020000,51.040737,130.857925
3262.000000,0.890000,80.067001,0.110000,0.330000,0.020000,42.616188,160.981445
3263.000000,0.890000,80.072998,0.110000,0.330000,0.020000,42.700520,222.702042
3264.000000,0.890000,80.092003,0.110000,0.330000,0.020000,65.432076,207.281921
3265.000000,0.890000,80.159004,0.110000,0.300000,0.020000,79.616959,169.741257
3266.000000,0.890000,80.108002,0.110000,0.300000,0.020000,44.603889,131.033279
3267.000000,0.890000,80.093002,0.110000,0.300000,0.020000,46.816666,130.803680
3268.000000,0.890000,80.180000,0.110000,0.290000,0.020000,44.117481,106.240005
3269.000000,0.890000,80.167999,0.110000,0.290000,0.020000,47.641956,97.084595
3270.000000,0.890000,80.187004,0.110000,0.280000,0.020000,47.668842,126.460831
3271.000000,0.890000,80.202003,0.110000,0.280000,0.020000,63.655373,134.654495
3272.000000,0.890000,80.236000,0.110000,0.280000,0.020000,66.417282,126.556023
3273.000000,0.890000,80.222000,0.110000,0.280000,0.020000,48.843548,159.617172
3274.000000,0.890000,80.140007,0.110000,0.280000,0.020000,53.357357,165.529846
3275.000000,0.880000,78.126999,0.120000,0.280000,0.020000,59.812035,177.345856
3276.000000,0.880000,78.130005,0.120000,0.280000,0.020000,62.968964,141.178329
3277.000000,0.890000,80.181007,0.110000,0.280000,0.020000,55.998062,147.062714
3278.000000,0.890000,80.170006,0.110000,0.280000,0.020000,57.551167,162.618805
3279.000000,0.890000,80.160004,0.110000,0.280000,0.020000,60.462982,116.407623
3280.000000,0.890000,80.167000,0.110000,0.280000,0.020000,64.953110,121.528320
3281.000000,0.890000,80.217003,0.110000,0.280000,0.020000,42.158859,139.532410
3282.000000,0.880000,78.092003,0.120000,0.280000,0.020000,24.782221,114.752251
3283.000000,0.880000,78.050003,0.120000,0.270000,0.020000,32.049965,136.838745
3284.000000,0.880000,78.000999,0.120000,0.260000,0.020000,50.749290,171.186249
3285.000000,0.890000,80.028999,0.110000,0.260000,0.020000,60.326870,192.878662
3286.000000,0.890000,80.065002,0.110000,0.260000,0.020000,58.395321,180.419113
3287.000000,0.890000,80.123001,0.110000,0.260000,0.020000,58.404118,133.087921
3288.000000,0.890000,80.140999,0.110000,0.240000,0.020000,58.186314,148.137039
3289.000000,0.890000,80.153000,0.110000,0.220000,0.020000,46.655296,139.515854
3290.000000,0.890000,80.154007,0.110000,0.220000,0.020000,58.185863,142.215942
3291.000000,0.890000,80.116005,0.110000,0.230000,0.020000,62.737793,129.343979
3292.000000,0.890000,80.110008,0.110000,0.240000,0.020000,63.484764,106.186737
3293.000000,0.890000,80.108009,0.110000,0.250000,0.020000,61.517609,124.891998
3294.000000,0.880000,78.083008,0.120000,0.250000,0.020000,47.788559,93.023514
3295.000000,0.880000,78.086014,0.120000,0.250000,0.020000,53.490952,90.592773
3296.000000,0.880000,78.029015,0.120000,0.250000,0.020000,59.883385,100.430008
3297.000000,0.870000,76.030006,0.130000,0.250000,0.020000,59.934185,107.090714
3298.000000,0.870000,76.046013,0.130000,0.250000,0.020000,62.772301,111.074310
3299.000000,0.870000,76.135010,0.130000,0.240000,0.020000,62.556870,114.085693
3300.000000,0.870000,76.185013,0.130000,0.240000,0.020000,63.807564,99.070869
3301.000000,0.880000,78.217010,0.120000,0.240000,0.020000,68.442314,89.456650
3302.000000,0.880000,78.280006,0.120000,0.250000,0.020000,62.827538,163.251541
3303.000000,0.870000,76.272011,0.130000,0.230000,0.020000,58.356453,179.788452
3304.000000,0.860000,74.201004,0.140000,0.240000,0.020000,18.948830,99.335648
3305.000000,0.860000,74.156006,0.140000,0.240000,0.020000,28.933662,89.836456
3306.000000,0.860000,74.189011,0.140000,0.240000,0.020000,46.014977,115.142387
3307.000000,0.860000,74.207008,0.140000,0.240000,0.020000,72.708031,128.900391
3308.000000,0.850000,72.191010,0.150000,0.240000,0.020000,60.747284,142.976883
3309.000000,0.850000,72.152008,0.150000,0.230000,0.020000,57.446712,133.777237
3310.000000,0.850000,72.125008,0.150000,0.230000,0.020000,59.930630,154.319992
3311.000000,0.850000,72.133003,0.150000,0.230000,0.020000,60.921787,165.635269
3312.000000,0.840000,70.119011,0.160000,0.220000,0.020000,50.436848,160.272964
3313.000000,0.840000,70.029007,0.160000,0.220000,0.020000,51.902096,103.925903
3314.000000,0.840000,70.038010,0.160000,0.210000,0.020000,69.482513,119.294487
3315.000000,0.840000,70.011009,0.160000,0.210000,0.020000,49.070766,120.350586
3316.000000,0.850000,72.039009,0.150000,0.210000,0.020000,56.636215,158.672333
3317.000000,0.840000,70.001007,0.160000,0.210000,0.020000,34.815502,145.154358
3318.000000,0.850000,72.018005,0.150000,0.210000,0.020000,45.349308,164.409348
3319.000000,0.840000,69.980011,0.160000,0.210000,0.020000,38.224598,175.760544
3320.000000,0.840000,69.928009,0.160000,0.210000,0.020000,30.073595,116.597824
3321.000000,0.840000,69.942009,0.160000,0.210000,0.020000,42.922440,102.655792
3322.000000,0.850000,71.997009,0.150000,0.210000,0.020000,62.628548,93.661873
3323.000000,0.840000,69.962006,0.160000,0.200000,0.020000,30.442024,109.319336
3324.000000,0.840000,69.956009,0.160000,0.200000,0.020000,39.016422,121.433357
3325.000000,0.840000,69.931007,0.160000,0.190000,0.020000,46.676723,123.364647
3326.000000,0.840000,69.926010,0.160000,0.190000,0.020000,65.061127,110.576714
3327.000000,0.840000,69.958008,0.160000,0.200000,0.020000,44.315510,133.247452
3328.000000,0.840000,69.988007,0.160000,0.200000,0.020000,47.088104,122.189293
3329.000000,0.840000,70.009010,0.160000,0.200000,0.020000,61.568401,128.561539
3330.000000,0.830000,68.025002,0.170000,0.220000,0.020000,39.162624,159.800232
3331.000000,0.830000,68.014008,0.170000,0.210000,0.020000,53.164021,127.359123
3332.000000,0.830000,68.035004,0.170000,0.210000,0.020000,66.662766,120.642586
3333.000000,0.830000,68.088005,0.170000,0.210000,0.020000,46.495594,169.353973
3334.000000,0.830000,68.116005,0.170000,0.210000,0.020000,66.712868,150.797562
3335.000000,0.820000,66.053009,0.180000,0.220000,0.020000,60.903584,142.732620
3336.000000,0.820000,66.047005,0.180000,0.230000,0.020000,58.890438,123.884781
3337.000000,0.820000,66.018005,0.180000,0.230000,0.020000,59.758747,131.868317
3338.000000,0.820000,66.003006,0.180000,0.240000,0.020000,59.908875,157.223618
3339.000000,0.820000,65.992004,0.180000,0.250000,0.020000,68.135277,175.040558
3340.000000,0.820000,65.963005,0.180000,0.250000,0.020000,70.197754,157.899994
3341.000000,0.820000,65.917007,0.180000,0.250000,0.020000,68.997322,129.057907
3342.000000,0.820000,65.948006,0.180000,0.250000,0.020000,64.850983,99.882751
3343.000000,0.820000,65.966003,0.180000,0.250000,0.020000,64.572823,100.006920
3344.000000,0.810000,63.950008,0.190000,0.250000,0.020000,51.215343,103.830086
3345.000000,0.810000,63.989010,0.190000,0.250000,0.020000,51.261822,130.982071
3346.000000,0.810000,63.989010,0.190000,0.250000,0.020000,47.189404,126.846634
3347.000000,0.810000,64.002014,0.190000,0.250000,0.020000,61.741135,165.715134
3348.000000,0.820000,66.033012,0.180000,0.250000,0.020000,66.757828,128.267471
3349.000000,0.820000,66.021011,0.180000,0.250000,0.020000,62.282280,123.953300
3350.000000,0.820000,66.031013,0.180000,0.250000,0.020000,45.078884,149.820953
3351.000000,0.820000,66.059013,0.180000,0.250000,0.020000,67.853035,152.570618
3352.000000,0.820000,66.086014,0.180000,0.240000,0.020000,63.485893,163.185364
3353.000000,0.820000,66.115013,0.180000,0.250000,0.020000,52.235878,167.581451
3354.000000,0.830000,68.212013,0.170000,0.220000,0.020000,59.565891,117.020752
3355.000000,0.820000,66.235016,0.180000,0.230000,0.020000,39.549152,124.410217
3356.000000,0.820000,66.218010,0.180000,0.230000,0.020000,63.493599,148.684311
3357.000000,0.810000,64.234016,0.190000,0.230000,0.020000,63.240650,141.694321
3358.000000,0.810000,64.221016,0.190000,0.230000,0.020000,52.006931,136.349762
3359.000000,0.810000,64.222015,0.190000,0.230000,0.020000,59.963062,160.102112
3360.000000,0.810000,64.175018,0.190000,0.230000,0.020000,65.057762,161.208038
3361.000000,0.820000,66.219017,0.180000,0.220000,0.020000,71.494949,159.187973
3362.000000,0.830000,68.315018,0.170000,0.220000,0.020000,46.188286,155.782074
3363.000000,0.830000,68.285011,0.170000,0.220000,0.020000,56.810951,154.610413
3364.000000,0.820000,66.270012,0.180000,0.230000,0.020000,63.604527,131.171753
3365.000000,0.820000,66.264015,0.180000,0.240000,0.020000,67.766365,128.343918
3366.000000,0.820000,66.323013,0.180000,0.240000,0.020000,72.018906,127.740051
